,name,review,bookmark,smile,sad,address,district,cuisine,dish
2528,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2529,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2530,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2531,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2532,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2533,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2534,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2535,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2536,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2537,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2538,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2539,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2540,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2541,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2542,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2543,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2544,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2545,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2546,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2547,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2548,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2549,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2550,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2551,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2552,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2553,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2554,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2555,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2556,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2557,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2558,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2559,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2560,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2561,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2562,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2563,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2564,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2565,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2566,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2567,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2568,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2569,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2570,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2571,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2572,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2573,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2574,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2575,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2576,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2577,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2578,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2579,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2580,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2581,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2582,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2583,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2584,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2585,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2586,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2587,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2588,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2589,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2590,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2591,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2592,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2593,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2594,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2595,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2596,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2597,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2598,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2599,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2600,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2601,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2602,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2603,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2604,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2605,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2606,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2607,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2608,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2609,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2610,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2611,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2612,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2613,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2614,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2615,Sing Heung Yuen 勝香園,1379,46288,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2616,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2617,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2618,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2619,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2620,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2621,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2622,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2623,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2624,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2625,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2626,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2627,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2628,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2629,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2630,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2631,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2632,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2633,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2634,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2635,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2636,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2637,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2638,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2639,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2640,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2641,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2642,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2643,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2644,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2645,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2646,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2647,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2648,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2649,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2650,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2651,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2652,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2653,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2654,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2655,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2656,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2657,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2658,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2659,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2660,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2661,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2662,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2663,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2664,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2665,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2666,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2667,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2668,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2669,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2670,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2671,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2672,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2673,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2674,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2675,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2676,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2677,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2678,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2679,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2680,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2681,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
2682,La Scala 花月庭,560,40870,302,75,"2/F, Royal Plaza Hotel, 193 Prince Edward Road West,",Mong Kok,International,Buffet
2683,Goobne Chicken,610,37812,462,17,"2/F, The HART, 4 Hart Avenue,",Tsim Sha Tsui,Korean,Korean Fried Chicken
2684,Promenade Restaurant Promenade 西餐廳,430,37784,251,57,"7/F, Harbour Plaza Metropolis, 7 Metropolis Drive,",Hung Hom,International,Buffet
2685,Deluxe Daikiya Japanese Restaurant 極尚大喜屋日本料理,597,60355,445,23,"Shop 102, 1/F, Albion Plaza, 2-6 Granville Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2686,The Place,520,58751,260,76,"Level L, Cordis, Hong Kong at Langham Place, 555 Shanghai Street,",Mong Kok,International,Seafood
2687,LAB EAT Restaurant & Bar,620,57443,475,31,"Shop 1-2, G/F, Kiu Fung Mansion, 83-89 Kimberlay Road,",Tsim Sha Tsui,Western,Seafood
2688,Market Hotpot 鮮入圍煮,320,49070,224,24,"2/F, Dundas Square, 43H Dundas Street,",Mong Kok,Guangdong,Hot Pot
2689,Sky726,594,46834,442,41,"25/F, 724-726 Nathan Road,",Mong Kok,French,Dessert
2690,Sing Heung Yuen 勝香園,1379,46289,974,79,"G/F, 2 Mei Lun Street,",Central,Hong Kong Style,Tea Restaurant
2691,Espuma,1019,44759,654,81,"2/F, H8, 8 Hau Fook Street,",Tsim Sha Tsui,Spanish,Dessert
2692,TONO DAIKIYA Japanese Restaurant 殿 大喜屋日本料理,568,44262,404,24,"1/F, 26 Kimberley Road,",Tsim Sha Tsui,Japanese,Sushi/Sashimi
2693,The Greenery 雅苑座,810,43062,528,80,"3/F, The Royal Garden, 69 Mody Road,",Tsim Sha Tsui,Western,Buffet
2694,Australia Dairy Company 澳洲牛奶公司,2705,42846,1630,276,"G/F, 47-49 Parkes Street,",Jordan,Hong Kong Style,Dessert
2695,Burgeroom,1116,42500,897,61,"Shop D, G/F, Food Street, 50-56 Paterson Street, Fashion Walk,",Causeway Bay,American,Hamburger
2696,The Cheesecake Factory 芝樂坊餐廳,761,42458,459,47,"Shop G102, G/F, Gateway Arcade, Harbour City, 25 Canton Road,",Tsim Sha Tsui,American,Hamburger
